id,run_id,title,abstract,year,doi,url,source,created_at
9ddc9679-f6fc-487c-a3d9-498e6c7bf663:doi:10.20919/9781912319961,9ddc9679-f6fc-487c-a3d9-498e6c7bf663,Innovations in Active Learning in Higher Education,,2020,10.20919/9781912319961,https://www.semanticscholar.org/paper/6fdb0581a5b7f5a11a3260e8840e8495aebe32ce,SemanticScholar,2025-09-04 00:16:36.047956
9ddc9679-f6fc-487c-a3d9-498e6c7bf663:doi:10.16920/jeet/2022/v36is1/22167,9ddc9679-f6fc-487c-a3d9-498e6c7bf663,Active Learning Strategies for Engaging Students in Higher Education,"Rapid development in teaching-learning and its methodologies, technology has opened entirely new avenues for educational research. In active learning, students are exposed to course material through problem solving, case studies, discussion, think pair share, flipped classroom, role play, quizzes, gaming and other pedagogical methods. This proposed work experiments with multiple active learning approaches to engage and motivate reluctant learners. Learners are exposed to the purpose and design of active learning strategies such as quiz, game, case study and role play. Feedbacks and analysis of these implemented active learning strategies are excellent. Statistical analysis of active learning techniques indicates that there is improvement in student’s academic performance, skills development and student’s satisfaction. There exists a great deal of inter-relatedness across the strategies as one strategy invokes another by default. This work will help identify more targeted ways to assist teachers/learners in their efforts. Keywords—Case study, Engaging reluctant students, Pedagogical strategies, Role Play, Statistical Techniques.",2022,10.16920/jeet/2022/v36is1/22167,https://www.semanticscholar.org/paper/f6e63ad74fff80273ea5bd8b41f9c72d72198bdf,SemanticScholar,2025-09-04 00:16:36.047956
9ddc9679-f6fc-487c-a3d9-498e6c7bf663:doi:10.1007/s12528-022-09331-4,9ddc9679-f6fc-487c-a3d9-498e6c7bf663,Remote labs in higher engineering education: engaging students with active learning pedagogy,"In engineering education laboratories serve as experiential learning aimed at engaging students. The past decades saw an increased use of online laboratories, including virtual and remote labs. Remote labs, providing online interfaces to physical labs, allow students to conduct experiments with real-world equipment anywhere and at any time. However, this advantage challenges active student engagement. Little evidence is available on effective pedagogies for student engagement in remote labs. This paper aims to identify how a remote lab assignment based on active learning pedagogy in higher engineering education supports student engagement, with the overarching aim to promote students’ transfer skills from theory to practice. Our research question, “What impact does an active learning pedagogy have on students’ engagement with a remote lab?“, was answered with a case study of two courses on systems and control in higher engineering education. Data included digital traces, course evaluations, interviews, and observations. Students reported how remote labs, to be used anywhere at any time, require self-regulation and scheduling of experiments. However, accompanying open-ended lab assignments encouraged students to engage with the lab and the theoretical content of the course by creating a ‘need-to-know.’ Our results furthermore suggest the need for a structured arrangement of open-ended lab assignment, lab preparation, teamwork supporting peer learning and discussion, progress meetings focused on feedback and formative assessment, and reports focused on reflection. Engagement can be strengthened by support for students before and during the experiments, clear signposting about the experiment and lab set-up, and pre-structuring of lab activities.",2022,10.1007/s12528-022-09331-4,https://www.semanticscholar.org/paper/f179f0945783032d75a8db887812d9595ed24727,SemanticScholar,2025-09-04 00:16:36.047956
9ddc9679-f6fc-487c-a3d9-498e6c7bf663:scholar:1827ecc88ea65c993c6b8fda668a40ef,9ddc9679-f6fc-487c-a3d9-498e6c7bf663,"Active learning narrows achievement gaps for underrepresented students in undergraduate science, technology, engineering, and math",… high-quality active learning can help reduce or eliminate achievement gaps in STEM courses and promote equity in higher education… implement high-intensity active learning narrow …,2020,,https://www.pnas.org/doi/abs/10.1073/pnas.1916903117,Scholar,2025-09-04 00:16:36.047956
9ddc9679-f6fc-487c-a3d9-498e6c7bf663:scholar:383ad5b613ee37a695bb492c2d9836c5,9ddc9679-f6fc-487c-a3d9-498e6c7bf663,Technology‐enhanced learning in higher education: How to enhance student engagement through blended learning,… in enhancing student learning and performance. But promoting active learning in large size … ARS promote an active learning environment in which students can learn to reconstruct and …,2019,,https://onlinelibrary.wiley.com/doi/abs/10.1111/ejed.12330,Scholar,2025-09-04 00:16:36.047956
9ddc9679-f6fc-487c-a3d9-498e6c7bf663:scholar:f1197126d1bfdce0622cf1f732eafea1,9ddc9679-f6fc-487c-a3d9-498e6c7bf663,Active learning augmented reality for STEAM education—A case study,"… There are also many examples of using AR technology in educational settings, eg, in Higher Education or workplace training [14,15]. AR, however, is still a novelty to most, and its use in …",2020,,https://www.mdpi.com/2227-7102/10/8/198,Scholar,2025-09-04 00:16:36.047956
9ddc9679-f6fc-487c-a3d9-498e6c7bf663:scholar:3176ab7d74a8fc1b8d986dd0c4def841,9ddc9679-f6fc-487c-a3d9-498e6c7bf663,Blended learning in higher education: Trends and capabilities,"… perspective comprise frameworks, models, and practices at individual and group levels such as student-centered approaches, active learning, personalized learning, peer collaborative …",2019,,https://link.springer.com/article/10.1007/s10639-019-09886-3,Scholar,2025-09-04 00:16:36.047956
9ddc9679-f6fc-487c-a3d9-498e6c7bf663:scholar:e6da2f7323652645dd2582184dd00cdf,9ddc9679-f6fc-487c-a3d9-498e6c7bf663,Video improves learning in higher education: A systematic review,… learning in higher education. We searched five databases using 27 keywords to find randomized trials that measured the learning … teachers can maintain active learning while shifting to …,2021,,https://journals.sagepub.com/doi/abs/10.3102/0034654321990713,Scholar,2025-09-04 00:16:36.047956
9ddc9679-f6fc-487c-a3d9-498e6c7bf663:scholar:6271b2e41382b6ad58881ac1cd84be7a,9ddc9679-f6fc-487c-a3d9-498e6c7bf663,An examination of teachers' strategies to foster student engagement in blended learning in higher education,"… In synchronous meetings, most teachers emphasized that promoting active learning enhanced student behavioral engagement. Depending on the course content, these were problem-…",2021,,https://link.springer.com/article/10.1186/s41239-021-00260-3,Scholar,2025-09-04 00:16:36.047956
9ddc9679-f6fc-487c-a3d9-498e6c7bf663:scholar:4d5375ca72c7fdcbe53f4bd4b21c3fd9,9ddc9679-f6fc-487c-a3d9-498e6c7bf663,Online teaching and learning in higher education during the coronavirus pandemic: Students' perspective,"… : encouraging contact between students and faculty, collaborative learning, quick feedback, active learning, task time—encouraging students to allocate more time for completing tasks, …",2020,,https://www.mdpi.com/2071-1050/12/24/10367,Scholar,2025-09-04 00:16:36.047956
9ddc9679-f6fc-487c-a3d9-498e6c7bf663:scholar:e4463fc4d69cf21f01270aa0e323a10c,9ddc9679-f6fc-487c-a3d9-498e6c7bf663,Service learning in higher education: A systematic literature review,… institutions has emerged as a modern teaching and learning … learning implementation in higher education. There is a lack of research on the role of service learning in higher education …,2019,,https://link.springer.com/article/10.1007/S12564-019-09580-6,Scholar,2025-09-04 00:16:36.047956
